log hfd,log mmb,log abt
1.15926633,0.90096762,0.94131263
1.15932652,0.90096762,0.94180947
1.16025839,0.90113125,0.94185913
1.16037848,0.90113125,0.94230575
1.16082854,0.9012403,0.94240494
1.16109836,0.90140383,0.94260325
1.16115829,0.90162176,0.94270237
1.16178712,0.90178515,0.94299959
1.16226561,0.90189403,0.94309862
1.16226561,0.90205731,0.9433461
1.16259427,0.90222053,0.94364288
1.16339993,0.90232931,0.94364288
1.16375752,0.90254678,0.94393946
1.16396598,0.90287279,0.94443332
1.1642041,0.90308999,0.94443332
1.16465022,0.90363252,0.94448267
1.16485825,0.90368673,0.944828
1.16586727,0.90379514,0.94492661
1.16619322,0.90395771,0.9450252
1.16628207,0.90444504,0.94527158
1.16645972,0.90455326,0.94537009
1.16651892,0.90466146,0.94541934
1.16672606,0.90476963,0.9456655
1.16714004,0.90476963,0.94581313
1.16731733,0.90498588,0.94615739
1.16740596,0.90503993,0.94640313
1.16826171,0.905148,0.94679603
1.16840908,0.905148,0.94679603
1.16976258,0.905634,0.94684511
1.16982133,0.90574193,0.94718857
1.1703204,0.9059577,0.94787465
1.17073097,0.90644279,0.94807048
1.17078959,0.90671206,0.94875518
1.17087751,0.90676589,0.94880405
1.17105329,0.90703495,0.94885291
1.17131682,0.90725008,0.94982896
1.17140463,0.90746511,0.9498777
1.17181418,0.90751885,0.9498777
1.17187266,0.9076263,0.95031616
1.17225255,0.90784114,0.95031616
1.1726613,0.9080022,0.95055956
1.17271966,0.90810954,0.95075418
1.17298219,0.90821685,0.95124035
1.17336112,0.9082705,0.95225954
1.17336112,0.90837777,0.95225954
1.17339025,0.90837777,0.95225954
1.17347764,0.9084314,0.95264717
1.17356502,0.90853863,0.95313123
1.17388524,0.90875302,0.95390459
1.17400163,0.9089673,0.95409772
1.17420523,0.9089673,0.95433901
1.1742343,0.90912794,0.95438725
1.1744378,0.90944905,0.95443549
1.17455403,0.90960951,0.95491755
1.17469929,0.90966299,0.95491755
1.17484449,0.90971645,0.9550139
1.17493159,0.90987682,0.95506207
1.17507672,0.90998369,0.95525468
1.17507672,0.91003712,0.95525468
1.17542483,0.91025077,0.95607234
1.17562776,0.9107311,0.95612039
1.17591751,0.91089109,0.95660059
1.17609126,0.91115761,0.95660059
1.17646748,0.91142397,0.95669656
1.17649641,0.9115837,0.95679252
1.17655426,0.9115837,0.95727198
1.17669885,0.91174338,0.95784663
1.17675667,0.91179659,0.95827713
1.17684338,0.911903,0.95837273
1.17687229,0.91206256,0.95842053
1.17701677,0.9121689,0.95856388
1.1775365,0.912594,0.95865943
1.17811325,0.91296562,0.9588027
1.17863168,0.91307174,0.95889819
1.17877557,0.91333693,0.95889819
1.17963795,0.91381385,0.95966137
1.18052728,0.91386681,0.95980432
1.18104283,0.91413151,0.95985195
1.18164354,0.91418443,0.95994722
1.18244319,0.91439605,0.95999484
1.18261435,0.91460757,0.96070855
1.18284246,0.91471329,0.9609462
1.18298497,0.91476614,0.96113622
1.1831844,0.91476614,0.9612312
1.18321288,0.91481898,0.96241669
1.18344068,0.91492465,0.96326825
1.18378215,0.91518871,0.96359896
1.18386748,0.91534706,0.96369341
1.18389592,0.91539984,0.96397661
1.18457787,0.91550536,0.96416531
1.18483333,0.9156636,0.96468381
1.18517371,0.91571634,0.96477802
1.1857121,0.91613798,0.96501345
1.18574042,0.91634865,0.96515465
1.18576873,0.91655922,0.96515465
1.18585367,0.91692747,0.96604782
1.18588198,0.91698005,0.96642335
1.18622154,0.91734794,0.96651718
1.1872104,0.91750551,0.96656408
1.18723862,0.91755802,0.96679855
1.18737969,0.91813523,0.96693916
1.187859,0.91844974,0.96698603
1.18788718,0.91871167,0.96712658
1.18805621,0.91871167,0.96717342
1.18805621,0.91892109,0.96731392
1.1881407,0.91907809,0.96764156
1.18833778,0.91907809,0.96768835
1.18873167,0.91907809,0.96796896
1.1889847,0.91913041,0.96796896
1.1891814,0.91923504,0.96936931
1.18929376,0.91923504,0.96941591
1.18946224,0.91933964,0.97016084
1.18949031,0.91939193,0.97020736
1.1899673,0.91960102,0.97030038
1.19049978,0.91965328,0.97081161
1.1905838,0.91970553,0.97099737
1.19094768,0.9199667,0.97146141
1.19094768,0.9199667,0.97150778
1.19097566,0.92012333,0.97266559
1.19145101,0.92012333,0.97289678
1.19206541,0.92048856,0.9733588
1.1923444,0.92048856,0.97354347
1.19281826,0.9210098,0.97368192
1.19287397,0.92106189,0.97391257
1.19337508,0.92142634,0.9741431
1.19409789,0.92142634,0.97464983
1.19426452,0.92147838,0.97464983
1.19445884,0.92163446,0.97515598
1.19476402,0.92168648,0.97543181
1.19540145,0.92168648,0.97552371
1.19545683,0.92184248,0.97575339
1.19556758,0.92210237,0.97575339
1.19565062,0.92215433,0.97602884
1.19584432,0.92220628,0.97644169
1.19609324,0.92293296,0.97667088
1.19634202,0.92308852,0.97676252
1.19689435,0.92308852,0.97685415
1.19747354,0.92324402,0.97708312
1.19785923,0.92334766,0.97726621
1.19788677,0.92345127,0.97735773
1.19802443,0.92345127,0.97744923
1.19816204,0.92381372,0.97754071
1.19843714,0.92433098,0.97758644
1.19923393,0.92438268,0.97772361
1.19934372,0.92438268,0.97799781
1.1993986,0.92443436,0.97822618
1.19953578,0.92443436,0.97827184
1.19986483,0.92443436,0.97945732
1.20011146,0.924796,0.97945732
1.2004127,0.924796,0.97954837
1.20109657,0.92495089,0.9795939
1.20128785,0.92495089,0.97977593
1.20207944,0.92505412,0.98032159
1.20224304,0.92510573,0.98063957
1.20243382,0.92531209,0.98095732
1.20248832,0.92531209,0.98113878
1.20292403,0.92556991,0.98141084
1.20314172,0.92572453,0.98145617
1.20314172,0.92577605,0.98172803
1.20352242,0.92577605,0.98186389
1.2036583,0.9259821,0.98190917
1.20373981,0.9260336,0.98204498
1.20390278,0.92629099,0.98213549
1.20392994,0.9263939,0.98218075
1.20525851,0.92680531,0.9823617
1.2084951,0.92706224,0.98267819
1.20852197,0.92711361,0.98276858
1.20862944,0.92716497,0.98299445
1.20881744,0.92716497,0.98326535
1.20895168,0.92716497,0.98376156
1.20895168,0.92726768,0.98385172
1.2091127,0.92731902,0.98398692
1.20924685,0.92752434,0.98448231
1.2098366,0.92762696,0.98493217
1.20997052,0.92772956,0.98506703
1.21013117,0.92778085,0.98538156
1.21021147,0.92783213,0.98600993
1.210265,0.92788341,0.98645821
1.21039879,0.92813971,0.98650302
1.21047904,0.92819095,0.9866374
1.21112054,0.92819095,0.98695079
1.21168108,0.92824218,0.98699554
1.21213431,0.92829341,0.98704029
1.21248059,0.92834464,0.98708503
1.21256046,0.92834464,0.98730867
1.21343806,0.92839585,0.9875322
1.21349119,0.92870303,0.98762158
1.21351776,0.92926562,0.98824672
1.21354432,0.92931673,0.98824672
1.21354432,0.92941893,0.98846977
1.21434041,0.9295211,0.98855896
1.21473791,0.92957218,0.98860354
1.21500271,0.92957218,0.98922727
1.2158754,0.92957218,0.98949431
1.21590181,0.92962325,0.98962777
1.2161131,0.92967432,0.98980565
1.2161395,0.92977643,0.98989456
1.21679906,0.93003161,0.98989456
1.21687814,0.93018465,0.98993901
1.21687814,0.93023565,0.99011677
1.21706261,0.93043959,0.99020562
1.21706261,0.93074533,0.99020562
1.21729966,0.93074533,0.99020562
1.21745762,0.93074533,0.99042766
1.21751026,0.93079626,0.99073833
1.21769446,0.93099994,0.99113744
1.21819403,0.93120353,0.9913147
1.21835167,0.93125441,0.99277436
1.2184042,0.93145787,0.99339214
1.21850925,0.93171207,0.99348032
1.21874551,0.93171207,0.99348032
1.21903411,0.93201691,0.993965
1.21934872,0.93211847,0.99471299
1.21968929,0.93216925,0.99519629
1.21974166,0.93222001,0.99532801
1.21995109,0.93242303,0.99537191
1.22018657,0.93282877,0.99559132
1.22036963,0.93287946,0.99563519
1.22050035,0.93293014,0.99581063
1.22068328,0.93298082,0.99594216
1.22073553,0.93308216,0.995986
1.22089225,0.93313282,0.99633652
1.22104891,0.93318348,0.99651167
1.22123161,0.93328477,0.99694925
1.22136207,0.93333541,0.99764845
1.22151856,0.9335379,0.99773578
1.22164893,0.93358851,0.99773578
1.2219877,0.93368971,0.99895644
1.22206584,0.93384146,0.99908702
1.22209189,0.93409427,0.99939156
1.22217001,0.93424588,0.99943505
1.22256041,0.93429641,0.99952201
1.22318432,0.93429641,0.99960896
1.22354786,0.93434693,1.0003039
1.22383328,0.93454895,1.00056422
1.22385922,0.93480134,1.00099773
1.2247143,0.9348518,1.00130093
1.22528343,0.93500315,1.00264115
1.22556771,0.93505359,1.00277063
1.22626471,0.93510402,1.00285693
1.22665145,0.93515445,1.00290007
1.22667722,0.93550727,1.00354669
1.22683181,0.93560802,1.00371896
1.22688333,0.93565839,1.00371896
1.22693484,0.93611143,1.00380507
1.22752678,0.93611143,1.00393421
1.22757822,0.93616174,1.00402027
1.22798948,0.93626234,1.00402027
1.22819497,0.93626234,1.00423537
1.22837469,0.9364132,1.00440736
1.22840036,0.93646347,1.00492295
1.22870826,0.93651374,1.00518051
1.22937463,0.93656401,1.00543792
1.22980978,0.936765,1.00556657
1.22991211,0.93691568,1.00590945
1.23027006,0.9369659,1.00616643
1.23072984,0.93706631,1.00646604
1.230883,0.93706631,1.00689371
1.23098507,0.93706631,1.00697919
1.23101059,0.93711651,1.00744904
1.23177532,0.93741758,1.00753442
1.23177532,0.93741758,1.00783309
1.23185172,0.93756804,1.00800367
1.23258956,0.93766831,1.00817418
1.23330077,0.93781868,1.00855759
1.23352913,0.93781868,1.00860017
1.23370665,0.9380191,1.00860017
1.23396014,0.93806919,1.00889811
1.23441604,0.93811927,1.00928088
1.2347703,0.93811927,1.0094084
1.23494732,0.93816935,1.00949339
1.23530114,0.93826948,1.00949339
1.2353264,0.93831954,1.01008785
1.2355032,0.93856976,1.01034237
1.23567992,0.93856976,1.01051196
1.2359827,0.93891981,1.0108086
1.23600793,0.9389698,1.01106269
1.23603315,0.93901978,1.01118969
1.23641129,0.93916968,1.01123201
1.23656245,0.93921964,1.01127433
1.2366632,0.93921964,1.01157044
1.23716658,0.9394194,1.01195087
1.23716658,0.9394194,1.0120776
1.23721689,0.93946933,1.01211984
1.23787034,0.93956917,1.01233096
1.23832216,0.93956917,1.01271071
1.23847266,0.93991842,1.01317441
1.23854789,0.93996829,1.01422643
1.24054925,0.94001816,1.0147305
1.24059916,0.94041686,1.0156531
1.24152158,0.94041686,1.0156531
1.24159628,0.94081521,1.01586251
1.24179543,0.94106399,1.01594624
1.24196961,0.94111373,1.01611367
1.24221832,0.94116346,1.01615551
1.24239233,0.94126291,1.01632285
1.24303805,0.94131263,1.01678271
1.2431373,0.94180947,1.01682449
1.24328615,0.94190877,1.01690804
1.24343494,0.94190877,1.01736728
1.24343494,0.94245453,1.01820102
1.24343494,0.94250411,1.01824267
1.24415337,0.94285101,1.01828431
1.24445031,0.94309862,1.01840921
1.24487062,0.94314813,1.01845083
1.24571003,0.94314813,1.01911629
1.24588265,0.94319763,1.01915785
1.24595661,0.9433461,1.0192825
1.2460552,0.94339558,1.01961472
1.24622768,0.94344505,1.02048559
1.24681852,0.94359343,1.02052701
1.24731028,0.94369233,1.02094106
1.24762962,0.94374177,1.02094106
1.24767873,0.94443332,1.02135471
1.24782602,0.9446307,1.02139606
1.2482676,0.94477868,1.02213957
1.24831664,0.94492661,1.0222221
1.24839019,0.9450252,1.02230462
1.24846372,0.9450252,1.02263454
1.24856174,0.94517305,1.02284061
1.24858624,0.94522232,1.02288181
1.24878221,0.94541934,1.02308777
1.25027359,0.94556705,1.02354052
1.2504688,0.94556705,1.02374616
1.2506883,0.9456655,1.02485495
1.25073707,0.94576392,1.02505997
1.25076145,0.94586232,1.02505997
1.25110263,0.94605906,1.02551067
1.25122441,0.94615739,1.02616541
1.25137051,0.94620655,1.02628806
1.25193009,0.9468942,1.02632894
1.25207594,0.94713952,1.02657412
1.25214885,0.94733568,1.02677833
1.25241609,0.94743372,1.02706406
1.25246466,0.94767874,1.02767572
1.25253751,0.94782568,1.02853059
1.25314408,0.94816836,1.02861192
1.25324105,0.94836406,1.02865257
1.25345916,0.94841297,1.02889645
1.25365295,0.94851077,1.02901833
1.25387085,0.94860855,1.02905895
1.25391926,0.94870631,1.02914018
1.25391926,0.94870631,1.02930259
1.25394346,0.94895061,1.0295461
1.25423378,0.94899945,1.02983002
1.25500702,0.94919477,1.03019479
1.25527251,0.9492924,1.03051876
1.25546548,0.9494388,1.031166
1.2554896,0.94948759,1.03161041
1.25558605,0.94968269,1.03209471
1.25671775,0.94973145,1.03233666
1.25695815,0.94978021,1.03342376
1.25707831,0.95012135,1.03358458
1.25707831,0.95021877,1.03378552
1.25710233,0.95026747,1.03386587
1.25751058,0.95041354,1.03390604
1.25753459,0.95075418,1.03454825
1.25770257,0.95104595,1.03562983
1.25779853,0.95124035,1.03574984
1.25803834,0.95138609,1.03582983
1.25808628,0.95138609,1.03586981
1.25820613,0.95148323,1.03686833
1.25849361,0.95148323,1.03690822
1.25892448,0.95162889,1.03706776
1.25995206,0.95167744,1.03710763
1.26007139,0.95167744,1.03762567
1.26009525,0.95182304,1.03774513
1.26083431,0.95206559,1.03778494
1.2609534,0.95221106,1.03782475
1.26109626,0.95225954,1.03790436
1.26114387,0.95230801,1.03818287
1.26176232,0.95240494,1.03822264
1.26211872,0.95255029,1.03877907
1.26214246,0.9526956,1.03921577
1.26221371,0.95284086,1.03992941
1.26228493,0.95293767,1.04048366
1.26254601,0.95298607,1.04072098
1.26259346,0.95298607,1.04087912
1.26278321,0.95298607,1.04087912
1.26313877,0.95303446,1.04210277
1.26328091,0.95303446,1.04214218
1.26332828,0.95308284,1.04218159
1.26335197,0.95322797,1.04253614
1.26356506,0.95337305,1.04391217
1.2636124,0.95371138,1.04414762
1.26373073,0.9538563,1.0442653
1.26387268,0.95390459,1.04434373
1.26387268,0.95390459,1.04438295
1.26396728,0.95400117,1.04450056
1.26403823,0.95404945,1.04493155
1.26434551,0.95409772,1.04547945
1.26455811,0.95409772,1.04555767
1.26488863,0.95414599,1.04579223
1.26536035,0.95424251,1.04606573
1.26573736,0.95424251,1.04637809
1.26599637,0.95433901,1.04746957
1.26604345,0.95433901,1.04750851
1.26618464,0.95477299,1.04750851
1.26637283,0.95506207,1.04863599
1.26660795,0.95515839,1.04867481
1.26663146,0.95535096,1.04875246
1.26670197,0.95583201,1.04879127
1.26672547,0.95592816,1.04921802
1.26679596,0.95597622,1.04964435
1.26698388,0.95607234,1.05076631
1.26705434,0.95612039,1.05107531
1.26750026,0.95640857,1.05122972
1.26752372,0.95640857,1.05153839
1.26768788,0.95645658,1.05161552
1.26789886,0.95660059,1.05165408
1.26855457,0.95664858,1.05188538
1.26876513,0.95664858,1.05211655
1.2688119,0.95688845,1.05334739
1.26892882,0.95722406,1.0541149
1.26904571,0.9573199,1.05419158
1.26911583,0.9573199,1.05434489
1.2691392,0.95736781,1.05442152
1.26916257,0.95765517,1.05560765
1.2692093,0.95770304,1.05675244
1.26932611,0.95775091,1.05679055
1.26941954,0.95784663,1.05709529
1.26951294,0.95803802,1.05812222
1.26955964,0.95813368,1.0581602
1.26962967,0.95827713,1.05842602
1.26995635,0.95832493,1.05899509
1.27007296,0.95856388,1.05914672
1.27042261,0.95856388,1.05922251
1.27053909,0.95861166,1.05952555
1.27058568,0.95870719,1.05986622
1.2712141,0.95904139,1.0611885
1.2712141,0.95923225,1.06209289
1.27177193,0.95923225,1.06250678
1.27193449,0.95951838,1.06318319
1.27205057,0.96004246,1.06374606
1.27218983,0.96009007,1.0642333
1.2724914,0.96009007,1.0643831
1.27272323,0.96023287,1.06554237
1.27274641,0.96047078,1.06580371
1.27344113,0.9605659,1.06587835
1.27383432,0.96061346,1.06587835
1.27390367,0.96085115,1.0660649
1.27401922,0.96089868,1.06688474
1.27413475,0.96089868,1.06703364
1.27415785,0.96099371,1.06748002
1.27427334,0.96118371,1.06848271
1.27491951,0.96142109,1.06848271
1.27542654,0.96151601,1.06948309
1.27554169,0.96156346,1.06989
1.27567983,0.96175321,1.07025958
1.27625495,0.96180064,1.07055502
1.27639286,0.96189547,1.07210278
1.27689818,0.96189547,1.07272769
1.27689818,0.96189547,1.07294803
1.27708178,0.96194288,1.07346173
1.27744876,0.96199029,1.07452389
1.27825044,0.96213247,1.07470676
1.27836485,0.96213247,1.07470676
1.27838773,0.96222723,1.07507226
1.2786393,0.96236934,1.0751088
1.27870788,0.96246405,1.07554696
1.27870788,0.9626534,1.07583883
1.27889072,0.96298458,1.07598468
1.27891357,0.96298458,1.0778401
1.27898212,0.96298458,1.07798529
1.27914201,0.96303188,1.07856556
1.27968975,0.96307916,1.07896404
1.27991778,0.96322099,1.07896404
1.28005453,0.96345726,1.07972378
1.28046455,0.96369341,1.0799406
1.28055561,0.96378783,1.08001285
1.28082868,0.96383503,1.08041001
1.28121523,0.96383503,1.08055434
1.28139702,0.96402379,1.08087891
1.28144246,0.96407097,1.08087891
1.28146517,0.96416531,1.08152733
1.28148789,0.96454247,1.0818152
1.28153331,0.9646367,1.0819231
1.28166956,0.96477802,1.0839324
1.28178307,0.96482512,1.08450478
1.28216878,0.96501345,1.08529058
1.28219146,0.96506052,1.08529058
1.28225948,0.96534284,1.08561163
1.28264477,0.96562497,1.08593245
1.28273537,0.96585994,1.08625302
1.28298444,0.96595389,1.08746197
1.28298444,0.96600086,1.08767496
1.28298444,0.96600086,1.08873837
1.28307497,0.96604782,1.08994042
1.28357258,0.96628256,1.09004632
1.28386635,0.9663295,1.09043442
1.28391153,0.96651718,1.09050494
1.28397928,0.96656408,1.09243991
1.28409219,0.96670478,1.09265048
1.28415992,0.96679855,1.0933166
1.28431792,0.96726709,1.09356176
1.28438561,0.96731392,1.09370178
1.28447585,0.96750117,1.09496
1.28458863,0.96754798,1.09509958
1.28461118,0.96773513,1.09583162
1.28465628,0.96773513,1.0959361
1.28479156,0.96787545,1.09743085
1.28501692,0.96792221,1.09829754
1.28524216,0.96792221,1.09840142
1.28530971,0.96796896,1.0985399
1.28537725,0.9681092,1.09857451
1.28539976,0.96834283,1.09909336
1.28544478,0.96834283,1.09947346
1.28553481,0.96894968,1.10023265
1.28557981,0.96899633,1.10050839
1.28557981,0.96904297,1.1008184
1.2856923,0.9690896,1.10157525
1.28575978,0.96918286,1.10171271
1.28605208,0.96946251,1.10215918
1.28629925,0.96960226,1.10226215
1.28634418,0.96983509,1.10294797
1.28668097,0.96988164,1.10325623
1.28735377,0.97002127,1.10332471
1.28760021,0.97002127,1.10376952
1.2876226,0.97034688,1.10414555
1.28809265,0.97039337,1.10445297
1.28815976,0.9707187,1.1048284
1.28833867,0.97081161,1.10506715
1.28874094,0.97085806,1.10510124
1.28914284,0.97104379,1.10544205
1.28954436,0.97109021,1.10554425
1.28954436,0.97109021,1.10585067
1.29014595,0.97132225,1.10595277
1.29032404,0.97146141,1.10707423
1.29041306,0.97192495,1.10765083
1.29045756,0.97229543,1.10765083
1.29063553,0.97266559,1.10809124
1.29065777,0.97271184,1.10829435
1.29065777,0.97275808,1.10873411
1.29074672,0.97322025,1.10893692
1.29076895,0.97322025,1.10944355
1.29076895,0.97326644,1.10988214
1.29161302,0.97340497,1.11028661
1.29174614,0.97354347,1.11042135
1.29203444,0.97363577,1.11169928
1.29207877,0.97368192,1.1120014
1.29221175,0.97382032,1.11237037
1.29225607,0.9740048,1.11237037
1.29236685,0.9740048,1.11270552
1.29249974,0.974097,1.11293998
1.29254403,0.97432744,1.11364258
1.29283179,0.97464983,1.11394335
1.29287605,0.97478793,1.1150444
1.29298667,0.97478793,1.11524429
1.29369395,0.97492599,1.11537749
1.29378228,0.975064,1.11541079
1.29437804,0.97529392,1.11544408
1.29453236,0.97529392,1.11564379
1.29459848,0.97538585,1.11577688
1.29466459,0.97538585,1.11624236
1.29484084,0.97547776,1.11657454
1.29492893,0.97566153,1.11717183
1.29510507,0.97570746,1.11723814
1.29523713,0.97575339,1.11756956
1.29536915,0.97593704,1.11766894
1.29543514,0.9761665,1.11796694
1.29574298,0.9761665,1.11803313
1.29576496,0.97621238,1.11819857
1.2962702,0.97630412,1.11852926
1.29644579,0.97630412,1.11915687
